development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_annual,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
101021,scenario_29,1852104.8583872644,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,2062957.7773773244,14349670.091337211,15138901.946360758,78916644.0913372,18756948.13586237,0.02346912846729341,0.10998365845204049,-16693990.358485045,Rail,2050.0,63411.87955455191,63078.04666731556,333.83288723634905,1852104.8583872644,-426170000.0,0.11,63332000.0,1234974.0,14349670.091337211
101022,scenario_29,1521619.8852298602,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,1694848.7350658292,14714211.47990382,15523493.11129853,79281185.47990382,19141539.30080014,0.019192698444393974,0.08854296973885388,-17446690.565734312,Rail,2050.0,63411.87955455191,63137.614975382865,274.26457916904474,1521619.8852298602,-445150000.0,0.09,63332000.0,1234974.0,14714211.47990382
101023,scenario_29,8750883.270062698,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,9747127.771489404,15720251.003409136,16584864.808596637,80287225.00340913,20202910.998098247,0.10899471578063784,0.4824615508332897,-10455783.226608843,Rail,2050.0,63411.87955455191,61834.57543233441,1577.3041222175016,8750883.270062698,-268690000.0,0.48,63332000.0,1234974.0,15720251.003409136
101024,scenario_29,4394006.213949003,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4894241.949564079,15838427.061850354,16709540.550252123,80405401.06185035,20327586.739753734,0.054648147461748196,0.24076846957896056,-15433344.790189655,Rail,2050.0,63411.87955455191,62619.88131843998,791.9982361119328,4394006.213949003,-394310000.0,0.24,63332000.0,1234974.0,15838427.061850354
101025,scenario_29,1385796.1030054523,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,1543562.091318978,9194299.763564669,9699986.250560725,73761273.76356468,13318032.440062337,0.018787583677682962,0.11590016004734655,-11774470.348743359,Rail,2050.0,63411.87955455191,63162.09655112627,249.78300342564037,1385796.1030054523,-302650000.0,0.11,63332000.0,1234974.0,9194299.763564669
101026,scenario_29,5046903.729703921,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,5621468.597589702,8716102.867589945,9195488.52530739,73283076.86758995,12813534.714809,0.06886861121869674,0.4387133388800825,-7192066.117219298,Rail,2050.0,63411.87955455191,62502.19971862835,909.6798359235618,5046903.729703921,-186990000.0,0.43,63332000.0,1234974.0,8716102.867589945
101027,scenario_29,7466165.003895619,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,8316150.72560234,7133884.724548768,7526248.38439895,71700858.72454877,11144294.573900562,0.10412936660323945,0.7462249557794706,-2828143.848298222,Rail,2050.0,63411.87955455191,62066.13964757721,1345.739906974697,7466165.003895619,-84010000.0,0.71,63332000.0,1234974.0,7133884.724548768
101028,scenario_29,3033585.730070969,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,3378944.3652991215,11059719.811672827,11668004.401314832,75626693.81167282,15286050.590816442,0.040112631891925196,0.22104757178607826,-11907106.225517321,Rail,2050.0,63411.87955455191,62865.09049001136,546.7890645405496,3033585.730070969,-305730000.0,0.22,63332000.0,1234974.0,11059719.811672827
101029,scenario_29,4130119.4400230306,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4600312.979963715,12898231.613368692,13607634.35210397,77465205.61336869,17225680.54160558,0.05331580039478096,0.267061319804026,-12625367.561641864,Rail,2050.0,63411.87955455191,62667.44562520385,744.4339293480589,4130119.4400230306,-323850000.0,0.26,63332000.0,1234974.0,12898231.613368692
101030,scenario_29,4092402.901625195,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4558302.601409168,14397753.92824565,15189630.39429916,78964727.92824565,18807676.58380077,0.051825707616493216,0.24236394012300685,-14249373.982391603,Rail,2050.0,63411.87955455191,62674.24384769805,737.6357068538564,4092402.901625195,-364540000.0,0.24,63332000.0,1234974.0,14397753.92824565
101031,scenario_29,6219236.78008881,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,6927265.930292504,7843392.589073221,8274779.1814722475,72410366.58907323,11892825.370973859,0.08588876252184721,0.5824743670414506,-4965559.440681355,Rail,2050.0,63411.87955455191,62290.8923915943,1120.9871629576082,6219236.78008881,-130889999.99999999,0.57,63332000.0,1234974.0,7843392.589073221
101032,scenario_29,516746.16683612607,,,,,,,52197000.0,1908100.3677781464,1017841.5,1073822.7825,575575.1457467463,6209265.796334621,6550775.415133025,59424107.296334624,9532698.565411171,0.008695901214960276,0.06037903556870942,-8957123.419664424,Rail,2050.0,63411.87955455191,63318.738572786206,93.14098176570404,516746.16683612607,-231120000.0,0.06,52197000.0,1017841.5,6209265.796334621
100000,scenario_30,3067228.0281241536,,,,,,,0.0,0.0,0.0,0.0,3416416.6715259384,1132535.0372548352,1194824.4643038511,1132535.0372548352,1194824.4643038511,2.7082853308969965,2.859346099442707,2221592.2072220873,Rail,2050.0,57758.83794962566,57205.98502458526,552.8529250404026,3067228.0281241536,76040000.0,3.53,0.0,0.0,1132535.0372548352
100001,scenario_30,9711764.409207836,,,,,,,0.0,0.0,0.0,0.0,10817400.44539228,1470832.908922622,1551728.718913366,1470832.908922622,1551728.718913366,6.602901220317172,6.971193040087197,9265671.726478916,Rail,2050.0,57758.83794962566,56008.33967831927,1750.498271306387,9711764.409207836,296770000.0,8.61,0.0,0.0,1470832.908922622
100002,scenario_30,3598586.45773604,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,4008267.6134306756,1491223.5000004936,1573240.7925005206,20340223.50000049,2821405.9771919795,0.17691971072667678,1.4206631891451251,1186861.636238696,Rail,2050.0,57758.83794962566,57110.21025356653,648.6276960591276,3598586.45773604,51230000.0,1.7,18300000.0,549000.0,1491223.5000004936
100003,scenario_30,1121250.2723125506,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,1248899.0346193265,1249186.448497714,1317891.7031650883,20098186.448497713,2566056.8878565473,0.05578862924701154,0.4866996677000969,-1317157.8532372208,Rail,2050.0,57758.83794962566,57556.738044738755,202.09990488690528,1121250.2723125506,-27780000.0,0.58,18300000.0,549000.0,1249186.448497714
100004,scenario_30,1239579.6256818222,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,1380699.5958670995,1366327.1115340572,1441475.1026684302,20215327.11153406,2689640.287359889,0.061318801266122845,0.5133398701513255,-1308940.6914927897,Rail,2050.0,57758.83794962566,57535.409754657776,223.4281949678843,1239579.6256818222,-26730000.0,0.62,18300000.0,549000.0,1366327.1115340572
100005,scenario_30,3682626.185440464,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,4101874.845813554,1772511.8780511147,1870000.031343926,20621511.878051113,3118165.2160353847,0.1785817745671759,1.3154770711697292,983709.6297781691,Rail,2050.0,57758.83794962566,57095.06250163711,663.775447988548,3682626.185440464,46700000.0,1.58,18300000.0,549000.0,1772511.8780511147
101000,scenario_30,3981853.074762981,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4435167.2270374885,6764695.075241824,7136753.3043801235,71331669.07524182,10754799.493881734,0.05582167256682101,0.4123895782120901,-6319632.266844246,Rail,2050.0,57758.83794962566,57041.128311059874,717.709638565786,3981853.074762981,-140010000.0,0.49,63332000.0,1234974.0,6764695.075241824
101001,scenario_30,8939865.533211092,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,9957624.724608907,9194709.592311688,9700418.61988883,73761683.59231168,13318464.80939044,0.12119931511626872,0.7476555944787339,-3360840.084781533,Rail,2050.0,57758.83794962566,56147.47069418026,1611.3672554454024,8939865.533211092,-33990000.0,0.9,63332000.0,1234974.0,9194709.592311688
101002,scenario_30,3870413.1647440465,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4311040.437972223,8754960.406377172,9236483.228727916,73321934.40637717,12854529.418229528,0.052786566476721565,0.33537131525472746,-8543488.980257304,Rail,2050.0,57758.83794962566,57061.21481250525,697.6231371204121,3870413.1647440465,-196390000.0,0.4,63332000.0,1234974.0,8754960.406377172
101003,scenario_30,3705710.67930195,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4127587.394394545,8286864.190406665,8742641.720879031,72853838.19040667,12360687.910380643,0.05086500274174868,0.33392861500274196,-8233100.515986098,Rail,2050.0,57758.83794962566,57090.90163396201,667.9363156636537,3705710.67930195,-189720000.0,0.4,63332000.0,1234974.0,8286864.190406665
101004,scenario_30,928012.6292113854,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,1033662.2477212389,7895035.997189831,8329262.977035271,72462009.99718983,11947309.166536883,0.012806885004257746,0.0865184145913303,-10913646.918815644,Rail,2050.0,57758.83794962566,57591.56818949383,167.26976013182866,928012.6292113854,-276980000.0,0.1,63332000.0,1234974.0,7895035.997189831
101005,scenario_30,95017.33489076322,,,,,,,64910000.0,2372833.589525825,1457895.0,1538079.2249999999,105834.58550465063,3806954.046847058,4016336.519423646,70174849.04684706,7927249.333949471,0.001354008397329532,0.013350732523499713,-7821414.74844482,Rail,2050.0,57758.83794962566,57741.71153742473,17.126412200930645,95017.33489076322,-203100000.0,0.02,64910000.0,1457895.0,3806954.046847058
101006,scenario_30,2625144.099323869,,,,,,,64910000.0,2372833.589525825,1457895.0,1538079.2249999999,2924003.6879726197,2758437.9295488927,2910152.0156740816,69126332.92954889,6821064.830199907,0.037976035876217,0.42867261355246866,-3897061.142227287,Rail,2050.0,57758.83794962566,57285.66850129764,473.16944832802255,2625144.099323869,-91830000.0,0.49,64910000.0,1457895.0,2758437.9295488927
101007,scenario_30,7513225.274373942,,,,,,,64910000.0,2372833.589525825,1457895.0,1538079.2249999999,8368568.573624873,2864178.3156979834,3021708.1230613724,69232073.31569798,6932620.937587198,0.10852232086295703,1.2071291145102527,1435947.6360376747,Rail,2050.0,57758.83794962566,56404.61565792163,1354.2222917040272,7513225.274373942,77850000.0,1.43,64910000.0,1457895.0,2864178.3156979834
101008,scenario_30,4119370.540219663,,,,,,,64910000.0,2372833.589525825,1457895.0,1538079.2249999999,4588340.371422039,2348724.399368907,2477904.2413341966,68716619.39936891,6388817.055860022,0.05994722348430161,0.7181830894990913,-1800476.6844379827,Rail,2050.0,57758.83794962566,57016.34145715636,742.4964924692977,4119370.540219663,-25870000.0,0.85,64910000.0,1457895.0,2348724.399368907
101009,scenario_30,124666.85675109766,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,138859.55784372028,6029353.94372662,6360968.410631583,24878353.94372662,7609133.595323042,0.005011057284299708,0.01824906293261435,-7470274.0374793215,Rail,2050.0,57758.83794962566,57736.36735540232,22.470594223341323,124666.85675109766,-188870000.0,0.02,18300000.0,549000.0,6029353.94372662
101010,scenario_30,4527664.486697275,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,5043116.551360093,3678039.6755888616,3880331.8577462486,22527039.67558886,5128497.042437708,0.20098799273672968,0.9833517519126751,-85380.49107761495,Rail,2050.0,57758.83794962566,56942.74846031469,816.0894893109726,4527664.486697275,25330000.0,1.19,18300000.0,549000.0,3678039.6755888616
101011,scenario_30,6514982.622615494,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,7256680.964870347,6382115.932128592,6733132.308395664,25231115.932128593,7981297.493087123,0.25821222652778103,0.9092106855001468,-724616.5282167764,Rail,2050.0,57758.83794962566,56584.54403783483,1174.2939117908245,6514982.622615494,9720000.0,1.05,18300000.0,549000.0,6382115.932128592
101012,scenario_30,7450407.9067508355,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,8298599.761381002,4781397.43325049,5044374.292079266,23630397.43325049,6292539.476770725,0.31528914940158037,1.3187997933132982,2006060.284610277,Rail,2050.0,57758.83794962566,56415.93818272753,1342.899766898132,7450407.9067508355,96580000.0,1.6,18300000.0,549000.0,4781397.43325049
101013,scenario_30,3213924.315598688,,,,,,,40721000.0,1488586.6060557866,794059.5,837732.7725,3579813.601126073,2672944.478542223,2819956.4248620453,44188003.97854222,5146275.803417832,0.07273295976798082,0.6956124657657459,-1566462.2022917587,Rail,2050.0,57758.83794962566,57179.543732682854,579.2942169428061,3213924.315598688,-23020000.0,0.83,40721000.0,794059.5,2672944.478542223
101014,scenario_30,3314892.547993422,,,,,,,40721000.0,1488586.6060557866,794059.5,837732.7725,3692276.564194012,3637776.376419882,3837854.077122975,45152835.87641988,6164173.455678762,0.07341493582077654,0.5989897251824561,-2471896.89148475,Rail,2050.0,57758.83794962566,57161.34470016758,597.4932494580789,3314892.547993422,-45050000.0,0.72,40721000.0,794059.5,3637776.376419882
101015,scenario_30,2187970.3453226895,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,2437059.8781781318,3141343.089817573,3314116.959757539,21990343.089817572,4562282.144448997,0.09949687171255683,0.5341756167236045,-2125222.2662708657,Rail,2050.0,57758.83794962566,57364.46694289843,394.3710067272332,2187970.3453226895,-43840000.0,0.62,18300000.0,549000.0,3141343.089817573
101016,scenario_30,5491113.192833463,,,,,,,18300000.0,668970.1846914588,549000.0,579195.0,6116249.0969754895,1845066.0495133616,1946544.6822365965,20694066.049513362,3194709.8669280554,0.2653472343083872,1.9144928183593415,2921539.230047434,Rail,2050.0,57758.83794962566,56769.091519771035,989.7464298546256,5491113.192833463,107180000.0,2.3,18300000.0,549000.0,1845066.0495133616
101017,scenario_30,1909068.8666701904,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,2126406.8544561323,9328074.887254942,9841119.006053964,73895048.88725494,13459165.195555575,0.025834868444067804,0.15798950555702404,-11332758.341099443,Rail,2050.0,57758.83794962566,57414.737577118416,344.1003725072442,1909068.8666701904,-279580000.0,0.19,63332000.0,1234974.0,9328074.887254942
101018,scenario_30,182364.3061845295,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,203125.57469720297,8422318.666801453,8885546.193475531,72989292.66680145,12503592.382977143,0.002498507651211646,0.01624537720645354,-12300466.80827994,Rail,2050.0,57758.83794962566,57725.96767093342,32.87027869223675,182364.3061845295,-314870000.0,0.02,63332000.0,1234974.0,8422318.666801453
101019,scenario_30,113051.56521381736,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,125921.9231818241,12379848.634120692,13060740.30899733,76946822.63412069,16678786.498498939,0.0014692168090081302,0.007549825234177369,-16552864.575317115,Rail,2050.0,57758.83794962566,57738.46095517472,20.3769944509404,113051.56521381736,-422240000.0,0.01,63332000.0,1234974.0,12379848.634120692
101020,scenario_30,1932623.9718977895,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,2152643.5911647277,12074664.945059828,12738771.517038118,76641638.94505984,16356817.706539728,0.025216370611322404,0.1316052810385033,-14204174.115375001,Rail,2050.0,57758.83794962566,57410.491884034855,348.34606559080567,1932623.9718977895,-351370000.0,0.16,63332000.0,1234974.0,12074664.945059828
101021,scenario_30,1690472.1718827244,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,1882924.014065846,14349670.091337211,15138901.946360758,78916644.0913372,18756948.13586237,0.021420984018608185,0.10038541453690898,-16874024.121796522,Rail,2050.0,57758.83794962566,57454.13856752712,304.69938209854445,1690472.1718827244,-419870000.0,0.12,63332000.0,1234974.0,14349670.091337211
101022,scenario_30,1392722.5984521848,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,1551277.1337946227,14714211.47990382,15523493.11129853,79281185.47990382,19141539.30080014,0.01756687403224075,0.08104244436233911,-17590262.167005517,Rail,2050.0,57758.83794962566,57507.80647910436,251.03147052130225,1392722.5984521848,-439740000.0,0.1,63332000.0,1234974.0,14714211.47990382
101023,scenario_30,7965900.91166708,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,8872779.078961095,15720251.003409136,16584864.808596637,80287225.00340913,20202910.998098247,0.09921753941961295,0.4391831988863542,-11330131.919137152,Rail,2050.0,57758.83794962566,56323.02307729922,1435.8148723264385,7965900.91166708,-240270000.0,0.53,63332000.0,1234974.0,15720251.003409136
101024,scenario_30,3997919.139368415,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,4453062.333126939,15838427.061850354,16709540.550252123,80405401.06185035,20327586.739753734,0.049722022234465195,0.21906497756658383,-15874524.406626794,Rail,2050.0,57758.83794962566,57038.23248110215,720.6054685235067,3997919.139368415,-380180000.0,0.27,63332000.0,1234974.0,15838427.061850354
101025,scenario_30,1264336.9511692242,,,,,,,63332000.0,2315148.6195016108,1234974.0,1302897.5699999998,1408275.4196278397,9194299.763564669,9699986.250560725,73761273.76356468,13318032.440062337,0.017140931638761365,0.10574200250418132,-11909757.020434497,Rail,2050.0,57758.83794962566,57530.94736722313,227.8905824025278,1264336.9511692242,-297970000.0,0.13,63332000.0,1234974.0,9194299.763564669
