development,scenario,delta_vkm_peak_hour,delta_vkm_peak_hour_new_link,delta_vkm_peak_hour_existing_network,delta_vkm_peak_hour_noise_relevant,road_accident_cost_annual,road_airpollution_cost_annual,road_co2_cost_annual,road_noise_cost_annual,road_land_consumption_cost,pop_50m_sum,empl_50m_sum,mean_surface_share,mean_settlement_buffer_share,mean_noise_relevant_share,delta_vkm_annualized,delta_vkm_annualized_noise_relevant
261,scenario_96,3193.4172568384924,1235.702676339194,1957.7145804992983,592.9097126007666,168472.71915608572,37163.39332645796,42013.39578528141,5521.47169859464,54825.03304396637,7221.667115147348,5080.272625166294,0.8069739402204477,0.3281094198687821,0.2602500694483186,1995885.7855240577,370568.5703754791
267,scenario_100,627.7850286097712,1079.663715241399,-451.8786866316276,220.8576232112304,33119.583915594245,7305.848270446213,8259.296782647303,2056.736616154584,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,392365.642881107,138036.01450701902
267,scenario_19,960.939585308854,1625.9068345257474,-664.9672492168932,337.0343949315749,50695.56899745024,11182.934424031791,12642.361419219616,3138.632802800291,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,600587.2408180338,210646.49683223432
267,scenario_26,421.3726439139896,740.6440695722977,-319.2714256583081,148.89861643506526,22230.040545487416,4903.724143549055,5543.683846493425,1386.6183655515454,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,263357.9024462435,93061.6352719158
267,scenario_44,729.1849721084175,1244.5827510944644,-515.3977789860469,256.15193629524066,38469.06468479471,8485.89011291171,9593.339789301368,2385.4149067494286,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,455740.6075677609,160094.9601845254
267,scenario_64,913.3765741032172,1535.7147900230968,-622.3382159198795,319.9193422644688,48186.322887532864,10629.419881126192,12016.610553045452,2979.2488748378664,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,570860.3588145109,199949.58891529305
267,scenario_70,589.1608726379056,1020.5494992306452,-431.38862659273974,207.5699724726022,31081.91828710351,6856.359655323627,7751.147730642447,1932.9953686511071,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,368225.545398691,129731.23279537636
267,scenario_75,731.1524451048992,1246.594200149298,-515.4417550443989,256.78805396066343,38572.86118206534,8508.786579908265,9619.224355911329,2391.3387525086778,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,456970.2781905621,160492.53372541466
267,scenario_78,1003.28359579099,1684.2657495629603,-680.9821537719704,351.33455616799705,52929.48020044842,11675.712846017646,13199.449807125213,3271.8030543144732,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,627052.2473693687,219584.09760499815
267,scenario_89,607.4241563203279,1043.0760045199231,-435.65184819959507,213.62047995054337,32045.4206468743,7068.898619177816,7991.424056589314,1989.3407195394352,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,379640.09770020493,133512.7999690896
267,scenario_96,647.1390712783746,1105.7363973830477,-458.59732610467313,227.3609906466642,34140.630629129744,7531.080942002085,8513.923406506114,2117.2992253970606,85029.511326883,7381.57968559389,5142.777006162863,0.8069739402204477,0.3295497512735854,0.2616904008531219,404461.9195489841,142100.61915416512
270,scenario_100,1920.6999338311823,1581.5365319752173,339.1634018559651,314.81664323364487,101328.92588418131,22352.145479960385,25269.208504466493,2931.7299901133183,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1200437.4586444888,196760.40202102804
270,scenario_19,2906.506602295163,2384.4595654968243,522.0470367983385,478.0463518864475,153336.38893733418,33824.47058420996,38238.727486445736,4451.806651942543,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1816566.6264344768,298778.9699290297
270,scenario_26,1308.958397209498,1081.2942874898356,227.66410971966224,213.90948282539557,69055.73644278357,15233.003347525531,17220.983913287455,1992.032058811496,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,818098.9982559362,133693.42676587222
270,scenario_44,2220.080302881674,1825.814211521307,394.26609136036706,364.3146272610711,117123.11147890132,25836.184524785484,29207.931484787023,3392.6799663687243,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1387550.1893010463,227696.64203816943
270,scenario_64,2754.928773197349,2261.0824461833668,493.8463270139824,452.92786929230607,145339.71109099264,32060.483598084153,36244.53167237762,4217.8907827846,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1721830.4832483432,283079.9183076913
270,scenario_70,1810.564922694998,1491.471582462446,319.0933402325522,296.6496020335756,95518.615702928,21070.44928786304,23820.244764206065,2762.549418937673,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1131603.076684374,185406.00127098477
270,scenario_75,2224.9001670933467,1829.675443587141,395.2247235062057,365.12373595651496,117377.38944021838,25892.275694548825,29271.342823321844,3400.2147910950453,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1390562.6044333417,228202.33497282185
270,scenario_78,3021.442051666257,2478.000226627749,543.4418250385083,497.09226292209354,159399.952238218,35162.03187626607,39750.8469922342,4629.171698461996,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1888401.2822914107,310682.66432630847
270,scenario_89,1857.7168180806516,1530.0090342660635,327.70778381458786,304.4295525475408,98006.17288386736,21619.179470413583,24440.586887873575,2835.0002080989734,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1161073.0113004074,190268.47034221303
270,scenario_96,1973.1282217183632,1624.2972240918589,348.8309976265043,323.4860716241522,104094.84574702938,22962.27968024745,25958.968166982213,3012.4640419999173,36730.27143257653,7259.412511265368,5408.730822294222,0.804666490948346,0.3293650424347691,0.2609300541279484,1233205.138573977,202178.7947650951
273,scenario_100,1092.3179930040303,1189.230549366663,-96.9125563626326,259.0958646502745,57626.60111841887,12711.850643584405,14370.808595459272,2412.830239555681,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,682698.745627519,161934.91540642155
273,scenario_19,1632.0743082567303,1793.6209382188038,-161.54662996207318,386.1892503361303,86102.12022496914,18993.2647623377,21471.97761800261,3596.3873937552135,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,1020046.4426604566,241368.28146008143
273,scenario_26,761.7396845311814,812.0074573888197,-50.2677728576383,181.7486893925117,40186.52923204814,8864.745578731625,10021.637724613356,1692.5346699677652,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,476087.3028319884,113592.9308703198
273,scenario_44,1255.6389023810368,1373.5996429924069,-117.96074061137006,297.45251699364667,66242.79984373957,14612.497726459318,16519.499309450515,2770.0265645033346,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,784774.313988148,185907.82312102916
273,scenario_64,1550.8066744759008,1703.2538350346297,-152.44716055872885,367.0521736278501,81814.74462031925,18047.512674213296,20402.80031107357,3418.1733669093537,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,969254.171547438,229407.60851740628
273,scenario_70,1031.7418445260796,1120.5184833699825,-88.77663884390266,244.8795650590283,54430.83068527898,12006.895715672252,13573.853642046231,2280.4409496122007,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,644838.6528287998,153049.72816189268
273,scenario_75,1258.4186927702906,1376.6126686477444,-118.19397587745392,298.1172246451641,66389.45116046263,14644.847537114256,16556.07092675913,2776.2166545080904,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,786511.6829814316,186323.26540322753
273,scenario_78,1697.4611796440815,1866.0781676656695,-168.61698802158827,401.6775936407189,89551.68635859808,19754.204478107997,22332.223644692443,3740.622590779194,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,1060913.2372775509,251048.4960254493
273,scenario_89,1058.6025999109274,1151.0232636346734,-92.42066372374605,251.2021072729652,55847.903411550855,12319.487756463415,13927.240455078138,2339.3196239794884,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,661626.6249443296,157001.31704560324
273,scenario_96,1121.7803824674818,1222.519268390771,-100.7388859232893,266.034652127066,59180.92630255008,13054.71920096532,14758.423156837804,2477.447697933302,75916.5587701911,7281.553704124105,5591.159228444425,0.8069739402204477,0.3292996896883557,0.2614403392678923,701112.7390421762,166271.65757941626
277,scenario_100,5683.309166764337,2741.670857619161,2941.638309145176,1126.230044038607,299830.079229111,66139.51042821998,74771.0362252433,10488.017285109529,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,3552068.2292277105,703893.7775241294
277,scenario_19,8580.588146797967,4133.601692748056,4446.986454049909,1701.818965006426,452679.65341951017,99856.59455836134,112888.36280631072,15848.18911162234,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,5362867.591748729,1063636.8531290162
277,scenario_26,3882.1270841861633,1874.4442429735025,2007.6828412126608,768.8482955953001,204806.46698509628,45178.25394221648,51074.234451324206,7159.899752731232,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,2426329.427616352,480530.18474706257
277,scenario_44,6563.49201186535,3165.159130153981,3398.3328817113693,1300.9711314962149,346265.2254509714,76382.63828808302,86350.94178110352,12115.2936620585,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,4102182.507415844,813106.9571851343
277,scenario_64,8131.219186865579,3919.7938609868024,4211.425325878777,1612.1615794951497,428972.6322270772,94627.0632871482,106976.35242720028,15013.25470904858,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,5082011.991790987,1007600.9871844684
277,scenario_70,5360.449355732225,2585.5099999955046,2774.93935573672,1062.296989824784,282797.2063233482,62382.22937733377,70523.41183635208,9892.6407177433,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,3350280.847332641,663935.6186404899
277,scenario_75,6577.153599363871,3171.862498030541,3405.2911013333296,1303.6622930417348,346985.9595764402,76541.62501259705,86530.67704163093,12140.355103951157,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,4110720.9996024193,814788.9331510842
277,scenario_78,8914.890081093621,4295.838177898085,4619.0519031955355,1767.9449224037342,470316.1698406953,103747.03331872702,117286.52262938794,16463.987089884773,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,5571806.300683513,1104965.576502334
277,scenario_89,5496.862662245709,2652.3642008485613,2844.498461397147,1089.1504608790494,289993.8608251001,63969.73923188443,72318.09940017009,10142.713666936148,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,3435539.163903568,680719.0380494059
277,scenario_96,5835.554993716136,2815.8356573052265,3019.71933641091,1156.288933557911,307861.9981372369,67911.27123937153,76774.0203860779,10767.940693758044,29733.84467517248,7307.33067641003,5438.482470584795,0.8030165591614878,0.3299978444783231,0.2607079984780858,3647221.8710725848,722680.5834736943
284,scenario_100,1723.938631352382,1978.8215569560025,-254.8829256036202,1135.5464363053036,90948.53742028408,20062.335822363348,22680.567618729772,10574.77618809314,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,1077461.6445952388,709716.5226908147
284,scenario_19,2609.7856018907432,2979.8831418651,-370.09753997435695,1713.918002714438,137682.50165974855,30371.37994200353,34334.99182487509,15960.861400278203,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,1631116.0011817145,1071198.7516965235
284,scenario_26,1174.70091041475,1357.5931970284694,-182.89228661371945,776.7848304139146,61972.81490506815,13670.581844951652,15454.658852644054,7233.808733229581,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,734188.0690092188,485490.51900869666
284,scenario_44,1991.5070071978887,2280.997727158116,-289.4907199602273,1310.1683798991603,105064.44154848362,23176.16279626543,26200.764063447223,12200.943037810934,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,1244691.8794986804,818855.2374369754
284,scenario_64,2466.88178988283,2814.2862227082364,-347.40443282540616,1619.22067566046,130143.43242750604,28708.336829761436,32454.91354814598,15078.992542088034,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,1541801.1186767688,1012012.9222877875
284,scenario_70,1627.0662370077362,1870.5946217567564,-243.52838474902023,1072.7252592084908,85837.91316613938,18934.98333317753,21406.090180633026,9989.75397637907,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,1016916.3981298351,670453.2870053068
284,scenario_75,1995.0972923073111,2284.652241410306,-289.5549491029947,1312.3782615688376,105253.8515272876,23217.94473922634,26247.998751918065,12221.5225608598,128518.64254380803,7668.393589831933,6431.375301717428,0.8069739402204477,0.3312657765948622,0.2634064261743987,1246935.8076920696,820236.4134805235
