mode,development,scenario,tts_annual_chf,cost_annual_chf_negative,cost_annual_chf_magnitude,bcr
Rail,101024,scenario_75,7454042.007737821,-21522963.63703254,21522963.63703254,0.3463297217541339
Rail,101024,scenario_76,6721198.248148329,-21522963.63703254,21522963.63703254,0.3122803328340803
Rail,101024,scenario_77,8472854.978111936,-21522963.63703254,21522963.63703254,0.3936658129893177
Rail,101024,scenario_78,11552982.351071628,-21522963.63703254,21522963.63703254,0.5367747000786406
Rail,101024,scenario_79,8668131.863856096,-21522963.63703254,21522963.63703254,0.40273876823086097
Rail,101024,scenario_8,6334094.174469768,-21522963.63703254,21522963.63703254,0.29429470222080795
Rail,101024,scenario_80,14318681.053116404,-21522963.63703254,21522963.63703254,0.6652746013322997
Rail,101024,scenario_81,7797851.543737289,-21522963.63703254,21522963.63703254,0.36230380143003443
Rail,101024,scenario_82,9403700.94346751,-21522963.63703254,21522963.63703254,0.4369147809778133
Rail,101024,scenario_83,6824159.070124559,-21522963.63703254,21522963.63703254,0.31706409884849085
Rail,101024,scenario_84,6931380.291918732,-21522963.63703254,21522963.63703254,0.3220458115718115
Rail,101024,scenario_85,6628379.045863243,-21522963.63703254,21522963.63703254,0.3079677667836791
Rail,101024,scenario_86,9495958.067352649,-21522963.63703254,21522963.63703254,0.44120123173993786
Rail,101024,scenario_87,8610382.363672588,-21522963.63703254,21522963.63703254,0.40005561078296453
Rail,101024,scenario_88,6637137.918102843,-21522963.63703254,21522963.63703254,0.30837472153151546
Rail,101024,scenario_89,7116994.726556109,-21522963.63703254,21522963.63703254,0.33066982998152566
Rail,101024,scenario_9,10310112.13395652,-21522963.63703254,21522963.63703254,0.47902846038437197
Rail,101024,scenario_90,7194008.496001224,-21522963.63703254,21522963.63703254,0.3342480439646876
Rail,101024,scenario_91,9646776.980461134,-21522963.63703254,21522963.63703254,0.44820858052572426
Rail,101024,scenario_92,7002614.679179468,-21522963.63703254,21522963.63703254,0.3253555038828727
Rail,101024,scenario_93,7558581.166973451,-21522963.63703254,21522963.63703254,0.35118682047894706
Rail,101024,scenario_94,13664224.899907283,-21522963.63703254,21522963.63703254,0.6348672576111469
Rail,101024,scenario_95,10780728.42410536,-21522963.63703254,21522963.63703254,0.5008942358456608
Rail,101024,scenario_96,10549387.404028,-21522963.63703254,21522963.63703254,0.49014566868833354
Rail,101024,scenario_97,11985665.219165,-21522963.63703254,21522963.63703254,0.5568780127724786
Rail,101024,scenario_98,10285780.167719929,-21522963.63703254,21522963.63703254,0.47789794849730427
Rail,101024,scenario_99,12298915.079619654,-21522963.63703254,21522963.63703254,0.5714322287130601
Rail,101025,scenario_1,2906526.1381358965,-13822839.05103348,13822839.05103348,0.21026983873610153
Rail,101025,scenario_10,2878479.062056017,-13822839.05103348,13822839.05103348,0.208240799985355
Rail,101025,scenario_100,1754554.5271005975,-13822839.05103348,13822839.05103348,0.12693156019706503
Rail,101025,scenario_11,2202675.818454053,-13822839.05103348,13822839.05103348,0.15935046413561238
Rail,101025,scenario_12,3570324.259526566,-13822839.05103348,13822839.05103348,0.25829167556281624
Rail,101025,scenario_13,2262338.395084433,-13822839.05103348,13822839.05103348,0.16366669587426663
Rail,101025,scenario_14,2488492.4252136457,-13822839.05103348,13822839.05103348,0.18002759172889238
Rail,101025,scenario_15,1727010.701894211,-13822839.05103348,13822839.05103348,0.12493892864686788
Rail,101025,scenario_16,2685791.8181258994,-13822839.05103348,13822839.05103348,0.1943010265988081
Rail,101025,scenario_17,2717494.168087834,-13822839.05103348,13822839.05103348,0.19659450262387723
Rail,101025,scenario_18,1425693.612179536,-13822839.05103348,13822839.05103348,0.10314043351846322
Rail,101025,scenario_19,2163568.536228879,-13822839.05103348,13822839.05103348,0.1565212854060626
Rail,101025,scenario_2,1428539.0063659863,-13822839.05103348,13822839.05103348,0.10334628082493516
Rail,101025,scenario_20,3059392.6469091484,-13822839.05103348,13822839.05103348,0.22132881932676554
Rail,101025,scenario_21,2751121.9266821034,-13822839.05103348,13822839.05103348,0.19902727048510435
Rail,101025,scenario_22,2251592.3480393225,-13822839.05103348,13822839.05103348,0.16288928343349116
Rail,101025,scenario_23,1537953.0466670888,-13822839.05103348,13822839.05103348,0.1112617343650617
Rail,101025,scenario_24,2918297.0623431355,-13822839.05103348,13822839.05103348,0.21112139492971566
Rail,101025,scenario_25,2285287.8183778394,-13822839.05103348,13822839.05103348,0.16532694983574864
Rail,101025,scenario_26,1406207.8890118687,-13822839.05103348,13822839.05103348,0.10173075761210806
Rail,101025,scenario_27,2021259.206013394,-13822839.05103348,13822839.05103348,0.1462260537470609
Rail,101025,scenario_28,1019882.244402928,-13822839.05103348,13822839.05103348,0.07378240031859992
Rail,101025,scenario_29,2563125.472689377,-13822839.05103348,13822839.05103348,0.18542684778621815
Rail,101025,scenario_3,2438570.6222743127,-13822839.05103348,13822839.05103348,0.17641604689681967
Rail,101025,scenario_30,2338478.3941721637,-13822839.05103348,13822839.05103348,0.16917497089697536
Rail,101025,scenario_31,2664442.370437043,-13822839.05103348,13822839.05103348,0.1927565213340043
Rail,101025,scenario_32,2820577.439380368,-13822839.05103348,13822839.05103348,0.20405196276733648
Rail,101025,scenario_33,2021552.7078395812,-13822839.05103348,13822839.05103348,0.14624728685446406
Rail,101025,scenario_34,3282455.245040245,-13822839.05103348,13822839.05103348,0.23746606850600843
Rail,101025,scenario_35,2684265.629603414,-13822839.05103348,13822839.05103348,0.19419061595763293
Rail,101025,scenario_36,2262471.9358202843,-13822839.05103348,13822839.05103348,0.16367635675039768
Rail,101025,scenario_37,3272524.456345128,-13822839.05103348,13822839.05103348,0.23674763514666358
Rail,101025,scenario_38,2574758.452197625,-13822839.05103348,13822839.05103348,0.18626842450322245
Rail,101025,scenario_39,2288709.6803196226,-13822839.05103348,13822839.05103348,0.16557450114768607
Rail,101025,scenario_4,1761262.1634300917,-13822839.05103348,13822839.05103348,0.1274168176976935
Rail,101025,scenario_40,2647669.2101258095,-13822839.05103348,13822839.05103348,0.19154308317927304
Rail,101025,scenario_41,2888437.9441952724,-13822839.05103348,13822839.05103348,0.2089612657379032
Rail,101025,scenario_42,3335612.149997457,-13822839.05103348,13822839.05103348,0.24131165368289997
Rail,101025,scenario_43,2352385.1660565254,-13822839.05103348,13822839.05103348,0.17018104293709813
Rail,101025,scenario_44,2772674.6940690847,-13822839.05103348,13822839.05103348,0.2005864847179699
Rail,101025,scenario_45,2327807.1508149267,-13822839.05103348,13822839.05103348,0.16840297005707272
Rail,101025,scenario_46,2590266.962153785,-13822839.05103348,13822839.05103348,0.18739037274402184
Rail,101025,scenario_47,1683119.3199027833,-13822839.05103348,13822839.05103348,0.12176364881980906
Rail,101025,scenario_48,1918194.811178406,-13822839.05103348,13822839.05103348,0.13876995920277246
Rail,101025,scenario_49,2409368.0790349124,-13822839.05103348,13822839.05103348,0.17430341698544
Rail,101025,scenario_5,2567501.4148355294,-13822839.05103348,13822839.05103348,0.1857434211131589
Rail,101025,scenario_50,2424879.3652909747,-13822839.05103348,13822839.05103348,0.1754255660749863
Rail,101025,scenario_51,2498794.4769300264,-13822839.05103348,13822839.05103348,0.18077288375452807
Rail,101025,scenario_52,3528296.561851145,-13822839.05103348,13822839.05103348,0.2552512221856007
Rail,101025,scenario_53,3118461.184292932,-13822839.05103348,13822839.05103348,0.22560207586731446
Rail,101025,scenario_54,3710871.9593276223,-13822839.05103348,13822839.05103348,0.26845946376335583
Rail,101025,scenario_55,2386688.2104715607,-13822839.05103348,13822839.05103348,0.17266266370171743
Rail,101025,scenario_56,2787245.3779477063,-13822839.05103348,13822839.05103348,0.2016405868329426
Rail,101025,scenario_57,2069660.0545759592,-13822839.05103348,13822839.05103348,0.1497275665971976
Rail,101025,scenario_58,2137424.8390156375,-13822839.05103348,13822839.05103348,0.15462994476925712
Rail,101025,scenario_59,1885356.4232649668,-13822839.05103348,13822839.05103348,0.13639429760444227
Rail,101025,scenario_6,2232940.453213142,-13822839.05103348,13822839.05103348,0.16153993003674552
Rail,101025,scenario_60,2157584.035059177,-13822839.05103348,13822839.05103348,0.15608834242324934
Rail,101025,scenario_61,2067559.6409327143,-13822839.05103348,13822839.05103348,0.14957561419179882
Rail,101025,scenario_62,2333394.149568228,-13822839.05103348,13822839.05103348,0.16880715610978406
Rail,101025,scenario_63,3210139.6285108775,-13822839.05103348,13822839.05103348,0.23223446476220583
Rail,101025,scenario_64,2918961.4730973192,-13822839.05103348,13822839.05103348,0.21116946108687273
Rail,101025,scenario_65,2008165.5525976685,-13822839.05103348,13822839.05103348,0.14527880598070955
Rail,101025,scenario_66,1961600.989797774,-13822839.05103348,13822839.05103348,0.1419101374584198
Rail,101025,scenario_67,2830693.8338974207,-13822839.05103348,13822839.05103348,0.20478382360140268
Rail,101025,scenario_68,1566675.8534228974,-13822839.05103348,13822839.05103348,0.11333965820181949
Rail,101025,scenario_69,1472209.7954794655,-13822839.05103348,13822839.05103348,0.10650560207234665
Rail,101025,scenario_7,3034019.2838348453,-13822839.05103348,13822839.05103348,0.2194932077725381
Rail,101025,scenario_70,1724066.1851348714,-13822839.05103348,13822839.05103348,0.12472591041317013
Rail,101025,scenario_71,2425867.6945215445,-13822839.05103348,13822839.05103348,0.17549706580285848
Rail,101025,scenario_72,1320625.7057409375,-13822839.05103348,13822839.05103348,0.09553939685365861
Rail,101025,scenario_73,1316475.0448853096,-13822839.05103348,13822839.05103348,0.09523912128506494
Rail,101025,scenario_74,2626117.319077939,-13822839.05103348,13822839.05103348,0.1899839323443178
Rail,101025,scenario_75,2356567.781192876,-13822839.05103348,13822839.05103348,0.1704836302074055
Rail,101025,scenario_76,2123027.4024945563,-13822839.05103348,13822839.05103348,0.15358837606778222
Rail,101025,scenario_77,2682883.8584294533,-13822839.05103348,13822839.05103348,0.19409065305067447
Rail,101025,scenario_78,3668757.615381995,-13822839.05103348,13822839.05103348,0.26541274204503573
Rail,101025,scenario_79,2747438.70206927,-13822839.05103348,13822839.05103348,0.1987608111420392
Rail,101025,scenario_8,1996905.465892817,-13822839.05103348,13822839.05103348,0.14446420583501737
Rail,101025,scenario_80,4557529.150104275,-13822839.05103348,13822839.05103348,0.32971006413935827
Rail,101025,scenario_81,2458339.324746073,-13822839.05103348,13822839.05103348,0.1778461946688349
Rail,101025,scenario_82,2979987.7101167035,-13822839.05103348,13822839.05103348,0.21558434552516195
Rail,101025,scenario_83,2157283.582451628,-13822839.05103348,13822839.05103348,0.156066606468252
Rail,101025,scenario_84,2197408.6949094385,-13822839.05103348,13822839.05103348,0.15896941914730223
Rail,101025,scenario_85,2086748.0301420365,-13822839.05103348,13822839.05103348,0.1509637797588346
Rail,101025,scenario_86,3004688.7925025676,-13822839.05103348,13822839.05103348,0.21737132157940584
Rail,101025,scenario_87,2732054.347953938,-13822839.05103348,13822839.05103348,0.1976478448361643
Rail,101025,scenario_88,2093291.8904564392,-13822839.05103348,13822839.05103348,0.15143718904112768
Rail,101025,scenario_89,2245540.5751712844,-13822839.05103348,13822839.05103348,0.16245147374434588
Rail,101025,scenario_9,3268512.146063779,-13822839.05103348,13822839.05103348,0.23645736841733717
Rail,101025,scenario_90,2279470.7591577508,-13822839.05103348,13822839.05103348,0.16490612027977883
Rail,101025,scenario_91,3070592.823382274,-13822839.05103348,13822839.05103348,0.2221390853243493
Rail,101025,scenario_92,2211121.1350850672,-13822839.05103348,13822839.05103348,0.15996143244681346
Rail,101025,scenario_93,2387107.9344606623,-13822839.05103348,13822839.05103348,0.17269302823012958
Rail,101025,scenario_94,4346116.603719106,-13822839.05103348,13822839.05103348,0.31441562675173906
Rail,101025,scenario_95,3422267.0302502215,-13822839.05103348,13822839.05103348,0.2475806176730642
Rail,101025,scenario_96,3336655.740519145,-13822839.05103348,13822839.05103348,0.24138715123574242
Rail,101025,scenario_97,3808153.055888389,-13822839.05103348,13822839.05103348,0.27549717115484085
Rail,101025,scenario_98,3263238.3973688856,-13822839.05103348,13822839.05103348,0.2360758441389004
Rail,101025,scenario_99,3906529.85413066,-13822839.05103348,13822839.05103348,0.2826141460309186
Rail,101026,scenario_1,10570383.271707209,-13225354.729246467,13225354.729246467,0.7992513991577049
Rail,101026,scenario_10,10441238.898393149,-13225354.729246467,13225354.729246467,0.7894864910733516
Rail,101026,scenario_100,6386029.364781455,-13225354.729246467,13225354.729246467,0.4828626146911152
Rail,101026,scenario_11,8017291.328961746,-13225354.729246467,13225354.729246467,0.6062061466852271
Rail,101026,scenario_12,12968467.687423442,-13225354.729246467,13225354.729246467,0.9805761700096446
Rail,101026,scenario_13,8234893.422288731,-13225354.729246467,13225354.729246467,0.6226595498476981
Rail,101026,scenario_14,9047849.61708026,-13225354.729246467,13225354.729246467,0.6841290689218265
Rail,101026,scenario_15,6293117.24606748,-13225354.729246467,13225354.729246467,0.47583731211011826
Rail,101026,scenario_16,9757092.748660728,-13225354.729246467,13225354.729246467,0.7377566007423569
Rail,101026,scenario_17,9869713.61729193,-13225354.729246467,13225354.729246467,0.7462721279956375
Rail,101026,scenario_18,5198701.878136903,-13225354.729246467,13225354.729246467,0.39308600673224486
Rail,101026,scenario_19,7869618.052325755,-13225354.729246467,13225354.729246467,0.5950402248888592
Rail,101026,scenario_2,5201705.155093862,-13225354.729246467,13225354.729246467,0.3933130915264483
Rail,101026,scenario_20,11125197.332701268,-13225354.729246467,13225354.729246467,0.8412021878021219
Rail,101026,scenario_21,9999148.64736292,-13225354.729246467,13225354.729246467,0.7560590133171146
Rail,101026,scenario_22,8199253.232927858,-13225354.729246467,13225354.729246467,0.619964711781687
Rail,101026,scenario_23,5607738.832578368,-13225354.729246467,13225354.729246467,0.4240142474346982
Rail,101026,scenario_24,10602537.751135996,-13225354.729246467,13225354.729246467,0.8016826745440415
Rail,101026,scenario_25,8319064.049588717,-13225354.729246467,13225354.729246467,0.6290238878199607
Rail,101026,scenario_26,5126565.290099482,-13225354.729246467,13225354.729246467,0.38763159061152647
Rail,101026,scenario_27,7353224.033211058,-13225354.729246467,13225354.729246467,0.5559944654603618
Rail,101026,scenario_28,3726611.5049072593,-13225354.729246467,13225354.729246467,0.281777810969883
Rail,101026,scenario_29,9334596.539681396,-13225354.729246467,13225354.729246467,0.7058106743283737
Rail,101026,scenario_3,8861767.801284913,-13225354.729246467,13225354.729246467,0.6700589876570989
Rail,101026,scenario_30,8503191.11546503,-13225354.729246467,13225354.729246467,0.6429461658719161
Rail,101026,scenario_31,9681971.714375464,-13225354.729246467,13225354.729246467,0.732076523661389
Rail,101026,scenario_32,10235324.086055672,-13225354.729246467,13225354.729246467,0.7739167905584672
Rail,101026,scenario_33,7352876.509110195,-13225354.729246467,13225354.729246467,0.5559681883503729
Rail,101026,scenario_34,11918540.431444438,-13225354.729246467,13225354.729246467,0.9011887148166886
