development,scenario,tts_raw,net_benefit_raw,building_costs,externalities_raw,maintenance,maintenance_derived,construction_raw,construction_integrated,maintenance_raw,maintenance_integrated,tts_integrated,operation_raw,operation_integrated,cost_base_raw,cost_base_integrated,bcr_raw,bcr_integrated,net_benefit_integrated,mode,year,status_quo_tt,development_tt,tt_savings_daily,monetized_savings_yearly,net_benefit_reported,bcr_reported,TotalConstructionCost,YearlyMaintenanceCost,uncoveredOperatingCost
101021,scenario_50,1753219.1787292475,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1952814.4553089505,14349670.091337211,15138901.946360758,78916644.0913372,18457227.033315267,0.0222160888734712,0.1058021582431707,-16504412.578006316,Rail,2050.0,59834.08340572725,59518.07418101037,316.00922471687954,1753219.1787292475,-432570000.0,0.1,63332000.0,1234974.0,14349670.091337211
101022,scenario_50,1445822.5287838012,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1610422.226881408,14714211.47990382,15523493.11129853,79281185.47990382,18841818.19825304,0.0182366411404164,0.0854706382333485,-17231395.971371632,Rail,2050.0,59834.08340572725,59573.480931180784,260.6024745464674,1445822.5287838012,-450260000.0,0.08,63332000.0,1234974.0,14714211.47990382
101023,scenario_50,8253178.085717285,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,9192761.329310514,15720251.003409136,16584864.808596635,80287225.00340913,19903189.895551145,0.1027956575328994,0.4618737688557814,-10710428.566240633,Rail,2050.0,59834.08340572725,58346.4882208467,1487.595184880549,8253178.085717285,-299460000.0,0.42,63332000.0,1234974.0,15720251.003409136
101024,scenario_50,4141206.614813871,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4612662.374416372,15838427.061850354,16709540.550252125,80405401.06185035,20027865.637206633,0.0515040850505592,0.2303122288701213,-15415203.26279026,Rail,2050.0,59834.08340572725,59087.651067080194,746.4323386470569,4141206.614813871,-409770000.0,0.21,63332000.0,1234974.0,15838427.061850354
101025,scenario_50,1311051.06265081,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1460307.7001749158,9194299.763564669,9699986.250560723,73761273.76356468,13018311.337515237,0.0177742465084492,0.1121733581502776,-11558003.637340318,Rail,2050.0,59834.08340572725,59597.77283206993,236.31057365731976,1311051.06265081,-307460000.0,0.1,63332000.0,1234974.0,9194299.763564669
101026,scenario_50,4764870.0391793465,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5307326.775265059,8716102.867589945,9195488.52530739,73283076.86758995,12513813.6122619,0.0650200597852715,0.4241174544956122,-7206486.836996841,Rail,2050.0,59834.08340572725,58975.23876997034,858.8446357569119,4764870.0391793465,-204750000.0,0.38,63332000.0,1234974.0,8716102.867589945
101027,scenario_50,6862734.832384155,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,7644023.032730959,7133884.724548768,7526248.38439895,71700858.72454877,10844573.47135346,0.095713425954193,0.7048707865664858,-3200550.4386225007,Rail,2050.0,59834.08340572725,58597.108850503,1236.974555224253,6862734.832384155,-108560000.0,0.62,63332000.0,1234974.0,7133884.724548768
101028,scenario_50,2864951.391241598,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,3191111.8463974334,11059719.811672827,11668004.401314832,75626693.81167282,14986329.488269342,0.0378828062796974,0.2129348516523208,-11795217.641871909,Rail,2050.0,59834.08340572725,59317.689860081686,516.3935456455656,2864951.391241598,-316390000.0,0.19,63332000.0,1234974.0,11059719.811672827
101029,scenario_50,3896544.642948315,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4340146.854896588,12898231.613368692,13607634.35210397,77465205.61336869,16925959.43905848,0.0503005783318525,0.2564195471768195,-12585812.58416189,Rail,2050.0,59834.08340572725,59131.75019683246,702.3332088947936,3896544.642948315,-338250000.0,0.23,63332000.0,1234974.0,12898231.613368692
101030,scenario_50,3855243.262780563,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,4294143.518180721,14397753.92824565,15189630.39429916,78964727.92824565,18507955.48125367,0.0488223459249271,0.2320160928920632,-14213811.963072948,Rail,2050.0,59834.08340572725,59139.19456960963,694.8888361176214,3855243.262780563,-379030000.0,0.21,63332000.0,1234974.0,14397753.92824565
101031,scenario_50,5873751.335362202,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,6542448.687390809,7843392.589073221,8274779.181472248,72410366.58907323,11593104.268426755,0.0811175472801508,0.5643396743363072,-5050655.581035948,Rail,2050.0,59834.08340572725,58775.36831283572,1058.715092891529,5873751.335362202,-152730000.0,0.5,63332000.0,1234974.0,7843392.589073221
101032,scenario_50,479019.4609174077,,,,,,52197000.0,1661076.076903849,1017841.5,1073822.7825,533553.442149674,6209265.796334621,6550775.415133025,59424107.296334624,9285674.274536874,0.008061029146448,0.0574598490507879,-8752120.8323872,Rail,2050.0,59834.08340572725,59747.74247910191,86.34092662534385,479019.4609174077,-232830000.0,0.05,52197000.0,1017841.5,6209265.796334621
100000,scenario_53,4104796.09533204,,,,,,0.0,0.0,0.0,0.0,4572106.698530505,1132535.0372548352,1194824.4643038511,1132535.0372548352,1194824.4643038511,3.6244318809612306,3.8265928051568503,3377282.2342266543,Rail,2050.0,77022.89527461528,76283.02575490871,739.8695197065681,4104796.09533204,93300000.0,4.11,0.0,0.0,1132535.0372548352
100001,scenario_53,12986357.672075082,,,,,,0.0,0.0,0.0,0.0,14464789.851444405,1470832.908922622,1551728.718913366,1470832.908922622,1551728.718913366,8.82925422275704,9.321725940326544,12913061.132531036,Rail,2050.0,77022.89527461528,74682.16750387356,2340.7277707417234,12986357.672075082,351100000.0,10.01,0.0,0.0,1470832.908922622
100002,scenario_53,4789799.120558176,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,5335093.9084705245,1491223.5000004936,1573240.7925005206,20340223.50000049,2734800.5300781676,0.2354840948801796,1.950816467158588,2600293.378392357,Rail,2050.0,77022.89527461528,76159.55729326016,863.3379813551146,4789799.120558176,70850000.0,1.97,18300000.0,549000.0,1491223.5000004936
100003,scenario_53,1495937.439814519,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,1666242.4710782808,1249186.448497714,1317891.7031650883,20098186.448497713,2479451.4407427353,0.0744314639357093,0.6720206105666451,-813208.9696644545,Rail,2050.0,77022.89527461528,76753.25983124568,269.63544336959603,1495937.439814519,-21590000.0,0.68,18300000.0,549000.0,1249186.448497714
100004,scenario_53,1659494.4933157682,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,1848419.6809902105,1366327.1115340572,1441475.1026684302,20215327.11153406,2603034.840246077,0.0820909047951505,0.7101017828925681,-754615.1592558667,Rail,2050.0,77022.89527461528,76723.77946832188,299.1158062933973,1659494.4933157682,-19750000.0,0.72,18300000.0,549000.0,1366327.1115340572
100005,scenario_53,4903422.760287714,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,5461653.034004095,1772511.8780511147,1870000.031343926,20621511.878051113,3031559.7689215727,0.2377819235216581,1.801598335614207,2430093.2650825223,Rail,2050.0,77022.89527461528,76139.07718516183,883.8180894534453,4903422.760287714,66810000.0,1.83,18300000.0,549000.0,1772511.8780511147
101000,scenario_53,5300510.661009763,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5903947.415657135,6764695.075241824,7136753.3043801235,71331669.07524182,10455078.391334634,0.0743079578779896,0.564696618683456,-4551130.9756775,Rail,2050.0,77022.89527461528,76067.50402353205,955.3912510832306,5300510.661009763,-118160000.0,0.57,63332000.0,1234974.0,6764695.075241824
101001,scenario_53,11886373.264747642,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,13239577.694684625,9194709.592311688,9700418.61988883,73761683.59231168,13018743.70684334,0.1611456339641708,1.0169627725081645,220833.98784128204,Rail,2050.0,77022.89527461528,74880.43434008975,2142.4609345255303,11886373.264747642,14990000.0,1.04,63332000.0,1234974.0,9194709.592311688
101002,scenario_53,5165820.762423146,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5753923.742556156,8754960.406377172,9236483.228727916,73321934.40637717,12554808.315682426,0.0704539617543675,0.4583043880780585,-6800884.57312627,Rail,2050.0,77022.89527461528,76091.78122226792,931.1140523473588,5165820.762423146,-174870000.0,0.47,63332000.0,1234974.0,8754960.406377172
101003,scenario_53,4934194.915409139,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5495928.445812951,8286864.190406665,8742641.720879031,72853838.19040667,12060966.80783354,0.0677273159241577,0.4556789296728162,-6565038.36202059,Rail,2050.0,77022.89527461528,76133.53065395754,889.3646206577396,4934194.915409139,-169470000.0,0.47,63332000.0,1234974.0,8286864.190406665
101004,scenario_53,1227432.360732767,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1367169.4252684775,7895035.997189831,8329262.977035271,72462009.99718983,11647588.06398978,0.0169389775522424,0.117377899849951,-10280418.638721304,Rail,2050.0,77022.89527461528,76801.65656503836,221.2387095769227,1227432.360732767,-270630000.0,0.12,63332000.0,1234974.0,7895035.997189831
101005,scenario_53,127206.6410219936,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,141688.48391169016,3806954.046847058,4016336.519423646,70174849.04684706,7620060.286290589,0.0018127098632883,0.0185941421180886,-7478371.802378899,Rail,2050.0,77022.89527461528,76999.96689663727,22.92837797800894,127206.6410219936,-202560000.0,0.02,64910000.0,1457895.0,3806954.046847058
101006,scenario_53,3482508.310803175,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,3878974.5472663674,2758437.9295488927,2910152.0156740816,69126332.92954889,6513875.7825410245,0.05037889561352,0.5954940924208417,-2634901.235274657,Rail,2050.0,77022.89527461528,76395.19009963273,627.7051749825478,3482508.310803175,-74640000.0,0.58,64910000.0,1457895.0,2758437.9295488927
101007,scenario_53,10004080.066506172,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,11142994.785227804,2864178.3156979834,3021708.1230613724,69232073.31569798,6625431.889928315,0.1445006568110073,1.6818518355259051,4517562.895299489,Rail,2050.0,77022.89527461528,75219.70852866968,1803.186745945597,10004080.066506172,118900000.0,1.66,64910000.0,1457895.0,2864178.3156979834
101008,scenario_53,5483233.317590818,,,,,,64910000.0,2065644.541866943,1457895.0,1538079.225,6107472.137159763,2348724.399368907,2477904.2413341966,68716619.39936891,6081628.008201139,0.0797948642630864,1.0042495412287258,25844.128958623856,Rail,2050.0,77022.89527461528,76034.5691539248,988.3261206904864,5483233.317590818,-3190000.0,0.98,64910000.0,1457895.0,2348724.399368907
101009,scenario_53,166835.14417168888,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,185828.4948879973,6029353.94372662,6360968.410631583,24878353.94372662,7522528.14820923,0.0067060362815425,0.0247029311458587,-7336699.653321233,Rail,2050.0,77022.89527461528,76992.82405180135,30.071222813930945,166835.14417168888,-188170000.0,0.03,18300000.0,549000.0,6029353.94372662
101010,scenario_53,6027375.294028546,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,6713561.96906439,3678039.6755888616,3880331.8577462486,22527039.67558886,5041891.595323896,0.267561800433105,1.3315561911904028,1671670.3737404945,Rail,2050.0,77022.89527461528,75936.49021080336,1086.4050638119224,6027375.294028546,50040000.0,1.38,18300000.0,549000.0,3678039.6755888616
101011,scenario_53,8618403.681584887,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,9599566.041300962,6382115.932128592,6733132.308395664,25231115.932128593,7894692.045973311,0.3415783790446801,1.2159519314242564,1704873.9953276506,Rail,2050.0,77022.89527461528,75469.46995349327,1553.4253211220057,8618403.681584887,54220000.0,1.27,18300000.0,549000.0,6382115.932128592
101012,scenario_53,9915840.381730633,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,11044709.451567195,4781397.43325049,5044374.292079266,23630397.43325049,6205934.029656913,0.419622243330448,1.7797013952753522,4838775.421910284,Rail,2050.0,77022.89527461528,75235.61330242158,1787.2819721936976,9915840.381730633,137460000.0,1.86,18300000.0,549000.0,4781397.43325049
101013,scenario_53,4272100.883799172,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,4758458.3043792555,2672944.478542223,2819956.4248620453,44188003.97854222,4953562.119706273,0.0966801054393339,0.960613431180997,-195103.81532701757,Rail,2050.0,77022.89527461528,76252.8698809961,770.025393619173,4272100.883799172,-5620000.0,0.96,40721000.0,794059.5,2672944.478542223
101014,scenario_53,4417049.564480972,,,,,,40721000.0,1295872.922344227,794059.5,837732.7725,4919908.670852284,3637776.376419882,3837854.077122975,45152835.87641988,5971459.771967202,0.0978244107761054,0.8239038457478377,-1051551.1011149185,Rail,2050.0,77022.89527461528,76226.74358671316,796.1516879021219,4417049.564480972,-26800000.0,0.83,40721000.0,794059.5,3637776.376419882
101015,scenario_53,2906431.8053267,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,3237314.5991509715,3141343.089817573,3314116.959757539,21990343.089817572,4475676.6973351855,0.1321685520528552,0.723312879386142,-1238362.098184214,Rail,2050.0,77022.89527461528,76499.02508620023,523.8701884150505,2906431.8053267,-29810000.0,0.74,18300000.0,549000.0,3141343.089817573
101016,scenario_53,7326623.069297861,,,,,,18300000.0,582364.7375776469,549000.0,579195.0,8160722.63634211,1845066.0495133616,1946544.6822365965,20694066.04951336,3108104.419814243,0.3540446353929634,2.6256269204848137,5052618.216527866,Rail,2050.0,77022.89527461528,75702.30712225445,1320.588152360826,7326623.069297861,137680000.0,2.67,18300000.0,549000.0,1845066.0495133616
101017,scenario_53,2539140.983011711,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2828209.544962086,9328074.887254942,9841119.006053964,73895048.88725494,13159444.093008474,0.0343614493967761,0.2149186185201163,-10331234.548046388,Rail,2050.0,77022.89527461528,76565.22746945816,457.6678051571216,2539140.983011711,-269000000.0,0.22,63332000.0,1234974.0,9328074.887254942
101018,scenario_53,243269.5003915824,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,270964.5220997396,8422318.666801453,8885546.193475531,72989292.66680145,12203871.28043004,0.0033329477722453,0.0222031612652498,-11932906.758330302,Rail,2050.0,77022.89527461528,76979.04713106957,43.84814354570699,243269.5003915824,-313860000.0,0.02,63332000.0,1234974.0,8422318.666801453
101019,scenario_53,150518.9404524492,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,167654.77259174045,12379848.634120692,13060740.30899733,76946822.63412069,16379065.39595184,0.0019561423759907,0.0102359181393327,-16211410.6233601,Rail,2050.0,77022.89527461528,76995.764968117,27.13030649827851,150518.9404524492,-421540000.0,0.01,63332000.0,1234974.0,12379848.634120692
101020,scenario_53,2570876.4041017815,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2863557.8857753123,12074664.945059828,12738771.517038118,76641638.94505984,16057096.603992628,0.0335441209176737,0.1783359692226852,-13193538.718217315,Rail,2050.0,77022.89527461528,76559.50731425086,463.3879603644163,2570876.4041017815,-340810000.0,0.18,63332000.0,1234974.0,12074664.945059828
101021,scenario_53,2255531.026221903,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2512312.006304021,14349670.091337211,15138901.946360758,78916644.0913372,18457227.033315267,0.0285811827427858,0.1361153548021759,-15944915.027011244,Rail,2050.0,77022.89527461528,76616.34678394803,406.54849066725,2255531.026221903,-410520000.0,0.14,63332000.0,1234974.0,14349670.091337211
101022,scenario_53,1864519.183162994,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,2076785.411234556,14714211.47990382,15523493.11129853,79281185.47990382,18841818.19825304,0.0235178015045651,0.1102221340521749,-16765032.787018484,Rail,2050.0,77022.89527461528,76686.82476575389,336.0705088613904,1864519.183162994,-431900000.0,0.11,63332000.0,1234974.0,14714211.47990382
101023,scenario_53,10600625.05718359,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,11807453.453699231,15720251.003409136,16584864.808596635,80287225.00340913,19903189.895551145,0.1320337707117598,0.593244274694806,-8095736.441851914,Rail,2050.0,77022.89527461528,75112.18419725703,1910.7110773582535,10600625.05718359,-196470000.0,0.62,63332000.0,1234974.0,15720251.003409136
101024,scenario_53,5318682.220603531,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,5924187.716858915,15838427.061850354,16709540.550252125,80405401.06185035,20027865.637206633,0.0661483202665979,0.2957972568905842,-14103677.920347717,Rail,2050.0,77022.89527461528,76064.22868834932,958.6665862659574,5318682.220603531,-358130000.0,0.31,63332000.0,1234974.0,15838427.061850354
101025,scenario_53,1686047.5238577705,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,1877995.6418876185,9194299.763564669,9699986.250560723,73761273.76356468,13018311.337515237,0.0228581671360807,0.1442580065262186,-11140315.695627617,Rail,2050.0,77022.89527461528,76718.99341379016,303.9018608251208,1686047.5238577705,-291000000.0,0.15,63332000.0,1234974.0,9194299.763564669
101026,scenario_53,6120326.607072025,,,,,,63332000.0,2015427.51695451,1234974.0,1302897.5699999998,6817095.326418385,8716102.867589945,9195488.52530739,73283076.86758995,12513813.6122619,0.0835162341522642,0.5447656116388471,-5696718.285843516,Rail,2050.0,77022.89527461528,75919.73618898586,1103.1590856294206,6120326.607072025,-145250000.0,0.56,63332000.0,1234974.0,8716102.867589945
