development,scenario,tts_annual,access_only_minutes,cost_annual,mode,value_mode,cost_annual_negative,net_annual
464,scenario_44,2851.2512632657604,10.194417924525624,-8581058.335263701,Road,access_only_integrated_proxy,8581058.335263701,8583909.586526968
464,scenario_64,3518.349204920184,12.57957257625094,-8581317.031654626,Road,access_only_integrated_proxy,8581317.031654626,8584835.380859546
464,scenario_70,2337.7894523298833,8.358576812799583,-8580610.033671457,Road,access_only_integrated_proxy,8580610.033671457,8582947.823123787
464,scenario_75,2855.8061809082405,10.210703663582535,-8581052.739029072,Road,access_only_integrated_proxy,8581052.739029072,8583908.54520998
464,scenario_78,3858.7616637981228,13.796689747658093,-8581376.64354256,Road,access_only_integrated_proxy,8581376.64354256,8585235.405206358
464,scenario_89,2389.456511443189,8.543308197338774,-8580692.658691475,Road,access_only_integrated_proxy,8580692.658691475,8583082.115202919
464,scenario_96,2533.147209750245,9.057062649386353,-8580816.882864274,Road,access_only_integrated_proxy,8580816.882864274,8583350.030074025
469,scenario_100,302559.89835405577,1081.778407522881,-15850580.684930734,Road,access_only_integrated_proxy,15850580.684930734,16153140.58328479
469,scenario_19,456384.86068838736,1631.7670996679772,-15607300.002082964,Road,access_only_integrated_proxy,15607300.002082964,16063684.86277135
469,scenario_26,206573.84599258652,738.5880527109239,-16001848.756284669,Road,access_only_integrated_proxy,16001848.756284669,16208422.602277255
469,scenario_44,349499.3410021815,1249.6065823541685,-15776660.696373805,Road,access_only_integrated_proxy,15776660.696373805,16126160.037375987
469,scenario_64,433425.174196037,1549.6766004774508,-15644979.783276144,Road,access_only_integrated_proxy,15644979.783276144,16078404.957472181
469,scenario_70,285068.5728758123,1019.2395901705022,-15877711.061346339,Road,access_only_integrated_proxy,15877711.061346339,16162779.634222152
469,scenario_75,350297.2134453237,1252.4593106424982,-15775507.880644204,Road,access_only_integrated_proxy,15775507.880644204,16125805.094089529
469,scenario_78,474876.25786997256,1697.8815923842594,-15579190.995164093,Road,access_only_integrated_proxy,15579190.995164093,16054067.253034065
469,scenario_89,292850.5429122327,1047.0633936526756,-15866225.14133629,Road,access_only_integrated_proxy,15866225.14133629,16159075.684248522
469,scenario_96,311083.45829803625,1112.25370564661,-15837772.18921802,Road,access_only_integrated_proxy,15837772.18921802,16148855.647516057
486,scenario_100,166736.41771802484,596.1525549694743,-78892684.93121837,Road,access_only_integrated_proxy,78892684.93121837,79059421.3489364
486,scenario_19,252187.83302921974,901.6771683726292,-78494310.05937573,Road,access_only_integrated_proxy,78494310.05937573,78746497.89240496
486,scenario_26,113558.23043347357,406.01825406381613,-79140718.57493974,Road,access_only_integrated_proxy,79140718.57493974,79254276.80537322
486,scenario_44,192828.14619457044,689.4414165615926,-78771548.83214776,Road,access_only_integrated_proxy,78771548.83214776,78964376.97834234
486,scenario_64,238957.01263704908,854.37144183079,-78555778.34601432,Road,access_only_integrated_proxy,78555778.34601432,78794735.35865137
486,scenario_70,157166.94980764808,561.9376976362837,-78937274.49607384,Road,access_only_integrated_proxy,78937274.49607384,79094441.44588149
486,scenario_75,193116.82956168335,690.4735805557393,-78769647.67528753,Road,access_only_integrated_proxy,78769647.67528753,78962764.50484921
486,scenario_78,262224.1918714729,937.5613564119703,-78448092.19772978,Road,access_only_integrated_proxy,78448092.19772978,78710316.38960126
486,scenario_89,161261.96339357516,576.5790869937882,-78918299.83647178,Road,access_only_integrated_proxy,78918299.83647178,79079561.79986535
486,scenario_96,171444.31702141644,612.9852675626062,-78871594.86032665,Road,access_only_integrated_proxy,78871594.86032665,79043039.17734806
493,scenario_100,-9004.534915612761,-32.194985173140594,-6716434.172881065,Road,access_only_integrated_proxy,6716434.172881065,6707429.637965452
493,scenario_19,-13560.912492298428,-48.485944106541865,-6716013.704954658,Road,access_only_integrated_proxy,6716013.704954658,6702452.792462359
493,scenario_26,-6176.267884069769,-22.082745507288564,-6716184.146634903,Road,access_only_integrated_proxy,6716184.146634903,6710007.878750833
493,scenario_44,-10380.710784086747,-37.115390512935846,-6716454.677191963,Road,access_only_integrated_proxy,6716454.677191963,6706073.966407876
493,scenario_64,-12811.005527855883,-45.80471250183109,-6716157.699747482,Road,access_only_integrated_proxy,6716157.699747482,6703346.6942196265
493,scenario_70,-8510.60918900028,-30.428993748380893,-6716403.857047072,Road,access_only_integrated_proxy,6716403.857047072,6707893.247858072
493,scenario_75,-10397.635986806756,-37.17590520422527,-6716449.710716322,Road,access_only_integrated_proxy,6716449.710716322,6706052.074729515
493,scenario_78,-14049.32722445277,-50.23223141703784,-6715912.766181574,Road,access_only_integrated_proxy,6715912.766181574,6701863.438957121
493,scenario_89,-8699.911717051054,-31.105829602864105,-6716425.97305776,Road,access_only_integrated_proxy,6716425.97305776,6707726.061340709
493,scenario_96,-9223.16269357869,-32.976671083186375,-6716450.926189898,Road,access_only_integrated_proxy,6716450.926189898,6707227.763496319
499,scenario_100,-213859.35334207892,-764.6367940722375,-28866287.126102254,Road,access_only_integrated_proxy,28866287.126102254,28652427.772760175
499,scenario_19,-322558.3436105199,-1153.2812285515793,-28634822.866891526,Road,access_only_integrated_proxy,28634822.866891526,28312264.523281004
499,scenario_26,-146002.48034854632,-522.0200414696628,-29009959.846412446,Road,access_only_integrated_proxy,29009959.846412446,28863957.3660639
499,scenario_44,-247029.0024980406,-883.2321877024915,-28795975.451603957,Road,access_only_integrated_proxy,28795975.451603957,28548946.449105915
499,scenario_64,-306368.8214205117,-1095.396903402947,-28670263.749649826,Road,access_only_integrated_proxy,28670263.749649826,28363894.928229313
499,scenario_70,-201486.42518587,-720.3983917260157,-28892239.178427234,Road,access_only_integrated_proxy,28892239.178427234,28690752.753241364
499,scenario_75,-247590.47907648378,-885.2397017259755,-28794844.88580216,Road,access_only_integrated_proxy,28794844.88580216,28547254.40672568
499,scenario_78,-335673.61312582664,-1200.1738122934585,-28607588.429800853,Road,access_only_integrated_proxy,28607588.429800853,28271914.816675026
499,scenario_89,-207001.05183220707,-740.1154925844276,-28881067.880356815,Road,access_only_integrated_proxy,28881067.880356815,28674066.82852461
499,scenario_96,-219883.4317870294,-786.1753985681498,-28853910.940169267,Road,access_only_integrated_proxy,28853910.940169267,28634027.50838224
517,scenario_100,105403.80150528917,376.86275398539146,-11013352.325200608,Road,access_only_integrated_proxy,11013352.325200608,11118756.126705898
517,scenario_19,158994.0398484904,568.4703100728148,-10981477.884392077,Road,access_only_integrated_proxy,10981477.884392077,11140471.924240567
517,scenario_26,71939.86346691221,257.2151542951051,-11032897.848978315,Road,access_only_integrated_proxy,11032897.848978315,11104837.712445227
517,scenario_44,121766.35181199743,435.36572714904105,-11003713.321123507,Road,access_only_integrated_proxy,11003713.321123507,11125479.672935504
517,scenario_64,151055.80538998437,540.0877958077654,-10986232.338772781,Road,access_only_integrated_proxy,10986232.338772781,11137288.144162765
517,scenario_70,99285.31356545704,354.9865959882263,-11016941.758847859,Road,access_only_integrated_proxy,11016941.758847859,11116227.072413316
517,scenario_75,122040.82480094595,436.3470830871811,-11003548.112860218,Road,access_only_integrated_proxy,11003548.112860218,11125588.937661164
517,scenario_78,165483.30646519782,591.6721571940034,-10977570.215209233,Road,access_only_integrated_proxy,10977570.215209233,11143053.52167443
517,scenario_89,102034.42135132138,364.8158081834954,-11015333.880287116,Road,access_only_integrated_proxy,11015333.880287116,11117368.301638437
517,scenario_96,108391.10650512774,387.5436210239204,-11011603.252880802,Road,access_only_integrated_proxy,11011603.252880802,11119994.35938593
521,scenario_100,84758.99517067763,303.0489212806351,-56566865.2727349,Road,access_only_integrated_proxy,56566865.2727349,56651624.26790558
521,scenario_19,128876.9549291412,460.7891125958122,-56025895.94378775,Road,access_only_integrated_proxy,56025895.94378775,56154772.8987169
521,scenario_26,57315.1483100249,204.92566993528456,-56903754.30480177,Road,access_only_integrated_proxy,56903754.30480177,56961069.4531118
521,scenario_44,98339.3024446299,351.6042098578946,-56402268.468667805,Road,access_only_integrated_proxy,56402268.468667805,56500607.771112435
521,scenario_64,122145.56355568193,436.7215680203153,-56108784.70355655,Road,access_only_integrated_proxy,56108784.70355655,56230930.26711223
521,scenario_70,79769.97734313562,285.2110921765743,-56627599.122421004,Road,access_only_integrated_proxy,56627599.122421004,56707369.09976414
521,scenario_75,98411.36316948992,351.8618571423103,-56399632.59042121,Road,access_only_integrated_proxy,56399632.59042121,56498043.9535907
521,scenario_78,134267.86202803487,480.0638642343147,-55962653.44799599,Road,access_only_integrated_proxy,55962653.44799599,56096921.31002402
521,scenario_89,81982.9090744786,293.1232503221581,-56601515.41326506,Road,access_only_integrated_proxy,56601515.41326506,56683498.322339535
521,scenario_96,87396.94462008527,312.48069584834957,-56537943.037751175,Road,access_only_integrated_proxy,56537943.037751175,56625339.98237126
531,scenario_100,125286.9052875434,447.95318091635636,-15781978.282668967,Road,access_only_integrated_proxy,15781978.282668967,15907265.18795651
531,scenario_19,188887.96854264353,675.35363054353,-15497637.328399789,Road,access_only_integrated_proxy,15497637.328399789,15686525.296942431
531,scenario_26,85668.59392267466,306.30111793582,-15959056.637387894,Road,access_only_integrated_proxy,15959056.637387894,16044725.231310569
531,scenario_44,144630.67444333492,517.1152605795214,-15695470.966999702,Road,access_only_integrated_proxy,15695470.966999702,15840101.641443036
531,scenario_64,179081.7315896413,640.2922246780472,-15541051.65519296,Road,access_only_integrated_proxy,15541051.65519296,15720133.386782601
531,scenario_70,118162.70799848514,422.48119060910903,-15813951.969738875,Road,access_only_integrated_proxy,15813951.969738875,15932114.677737359
531,scenario_75,144932.0790453942,518.1929083187279,-15694064.936217384,Road,access_only_integrated_proxy,15694064.936217384,15838997.015262779
531,scenario_78,196270.07074046528,701.7477389603227,-15464251.41228671,Road,access_only_integrated_proxy,15464251.41228671,15660521.483027175
531,scenario_89,121198.84073737604,433.33663727329986,-15800157.275893524,Road,access_only_integrated_proxy,15800157.275893524,15921356.1166309
531,scenario_96,128658.19175970352,460.00694260452656,-15766709.697952125,Road,access_only_integrated_proxy,15766709.697952125,15895367.889711829
533,scenario_100,52762.20969231919,188.64700672114122,-38317178.90508008,Road,access_only_integrated_proxy,38317178.90508008,38369941.1147724
533,scenario_19,79460.40004739728,284.1042236331523,-38216583.192732856,Road,access_only_integrated_proxy,38216583.192732856,38296043.592780255
533,scenario_26,36190.23105993226,129.39523954389188,-38379588.975413606,Road,access_only_integrated_proxy,38379588.975413606,38415779.20647354
533,scenario_44,60825.36059284216,217.47614960569263,-38286834.01682271,Road,access_only_integrated_proxy,38286834.01682271,38347659.37741555
533,scenario_64,75064.30162856352,268.38632984514334,-38233254.077407576,Road,access_only_integrated_proxy,38233254.077407576,38308318.379036136
533,scenario_70,49868.73184005219,178.30161104823128,-38328044.70953317,Road,access_only_integrated_proxy,38328044.70953317,38377913.44137322
533,scenario_75,60924.979316924924,217.8323282839774,-38286465.275642395,Road,access_only_integrated_proxy,38286465.275642395,38347390.25495932
533,scenario_78,82322.53798284069,294.3375659721678,-38205898.9332876,Road,access_only_integrated_proxy,38205898.9332876,38288221.47127044
533,scenario_89,50977.076577148844,182.2644078736048,-38323937.773843445,Road,access_only_integrated_proxy,38323937.773843445,38374914.850420594
533,scenario_96,54042.58014372026,193.22486755296632,-38312403.66384543,Road,access_only_integrated_proxy,38312403.66384543,38366446.24398915
538,scenario_100,75523.74164255553,270.0290203979639,-32465367.660490565,Road,access_only_integrated_proxy,32465367.660490565,32540891.402133122
538,scenario_19,113608.38020426396,406.19756050686556,-32405360.957551505,Road,access_only_integrated_proxy,32405360.957551505,32518969.33775577
538,scenario_26,51982.0816974447,185.85772227019334,-32502042.26282698,Road,access_only_integrated_proxy,32502042.26282698,32554024.344524425
538,scenario_44,86937.50848553942,310.8380191661745,-32447459.004217114,Road,access_only_integrated_proxy,32447459.004217114,32534396.512702655
538,scenario_64,106904.1178104252,382.22701340040294,-32415752.661157504,Road,access_only_integrated_proxy,32415752.661157504,32522656.77896793
538,scenario_70,71547.79350499468,255.8133399061262,-32471651.569619812,Road,access_only_integrated_proxy,32471651.569619812,32543199.363124806
538,scenario_75,87043.18998130475,311.2158747934918,-32447271.07025253,Road,access_only_integrated_proxy,32447271.07025253,32534314.260233834
538,scenario_78,117323.42656247053,419.48040782112366,-32399268.48055335,Road,access_only_integrated_proxy,32399268.48055335,32516591.90711582
538,scenario_89,72873.19863942545,260.55221859906305,-32469463.142815907,Road,access_only_integrated_proxy,32469463.142815907,32542336.341455333
538,scenario_96,77142.89560130445,275.8181742169545,-32462733.753919847,Road,access_only_integrated_proxy,32462733.753919847,32539876.649521153
540,scenario_100,127540.40645017732,456.0103917771703,-56630063.696782835,Road,access_only_integrated_proxy,56630063.696782835,56757604.10323301
540,scenario_19,192016.39149534094,686.5390533911632,-56573464.55356937,Road,access_only_integrated_proxy,56573464.55356937,56765480.94506471
